doi,title,year,citations,is_oa,type,source_journal,abstract,ASL,MWL,LD,LC,JD,HD,NCC,ncc_group,mean_citations
https://doi.org/10.1080/1478422x.2021.1954137,"Long-term corrosion of steels in deep, cold, low oxygen sea waters",2021,14,False,article,Corrosion Engineering Science and Technology The International Journal of Corrosion Processes and Corrosion Control,"Corrosion of steels in deep, cold, low oxygen sea waters over many decades often is attributed to microbiologically influenced corrosion (MIC). Herein it is argued that the available evidence does not support this proposition since (a) the few available in-situ deep sea field observations are consistent with long-term corrosion under abiotic conditions and (b) independent environmental studies indicate dissolved inorganic nitrogen, a necessary nutrient for MIC, is likely negligible or very low in deep sea waters. On that basis it is proposed that the rusticles observed on some shipwrecks, such as the Titanic, largely are the result of formation of ferrous hydroxides from ferrous ions released, very slowly, from the oxidation of magnetite rusts to maghemite. Direct evidence for this proposition is not available in-situ but is consistent with field observations and laboratory results.",33.5,6.567164179104478,0.6716417910447762,0.6791044776119403,0.029850746268656716,0.06716417910447761,1.9029126213592233,2021,7.357142857142857
https://doi.org/10.1080/1478422x.2020.1789371,Chloride-induced reinforcement corrosion in cracked concrete: the influence of time of wetness on corrosion propagation,2020,13,False,article,Corrosion Engineering Science and Technology The International Journal of Corrosion Processes and Corrosion Control,"Literature data on the influence of concrete cracks on corrosion propagation of reinforcing steel are contradictory. This might be due to very different exposure and test conditions but also to a lack of time-resolved data in cyclic wetting–drying exposure. Here, the influence of the environmental conditions on the corrosion rates in cracked concrete is studied experimentally. The results show that the corrosion rate in cracked concrete depends on the duration of wetting and drying phases and the relative humidity (RH) during the drying phase. The lower the ambient RH in the drying phase, the faster the cracks dry, which depresses the corrosion rate in the periods between the wetting events. A model is proposed to estimate corrosion rates in cracked concrete cyclic wetting/drying exposure.",20.666666666666668,6.370967741935484,0.6129032258064516,0.5564516129032258,0.04838709677419355,0.016129032258064516,1.0274914089347078,2020,12.652173913043478
https://doi.org/10.1080/1478422x.2023.2248710,Long-term corrosion of abandoned offshore steel infrastructure,2023,13,True,article,Corrosion Engineering Science and Technology The International Journal of Corrosion Processes and Corrosion Control,"A common practice in the offshore oil and gas (O&amp;G) industry is to leave abandoned decommissioned pipelines and other steel infrastructure on the seafloor. Decisions about long-term environmental and other impacts and about the possibility of recovery require estimates of the likely long-term rate of deterioration, including corrosion loss and pit depth. These are considered as functions of time and environmental conditions including seawater temperature, dissolved oxygen concentration, salinity, seawater velocity, water pollution, microbiological activity, water depth, calcareous deposition and the effect of burial, all interpreted using established physico-chemical behaviour relevant for long-term exposures. Data for exposures up to some 600 years in seawaters are reviewed. Remaining research gaps and future perspectives of marine corrosion control are briefly discussed. Specific attention is given, by way of an example, to the influence on long-term durability of protective coatings and remnant cathodic protection, both areas in which further research is required.",24.833333333333332,7.140939597315437,0.6912751677852349,0.7248322147651006,0.053691275167785234,0.06040268456375839,2.5054545454545454,2023,5.188679245283019
https://doi.org/10.1177/1478422x241286297,Passive film properties and corrosion resistance of AISI 304L stainless steel,2024,13,True,article,Corrosion Engineering Science and Technology The International Journal of Corrosion Processes and Corrosion Control,"The passive film properties and resistance to general and different types of localised corrosion of the AISI 304L stainless steel were analysed. The properties and behaviour of two microstructural states, the as-received and sensitisation-annealed, are comparatively analysed by electrochemical methods (linear sweep voltammetry-LSV, Mott–Schottky, electrochemical impedance spectroscopy-EIS and electrochemical potentiokinetic reactivation method with double loop-DL-EPR) and surface analytical techniques (scanning electron microscope-SEM/EDS and X-ray photoelectron spectroscopy-XPS). XPS analysis showed the presence of Fe 2+ , Fe 3+ and Cr 3+ oxides and hydroxides, and a higher Cr:Fe ratio in the passive layer for the sensitised than as-received specimens. Sensitised stainless steel shows a lower defect density and higher protective stability of the passive layer, and a higher resistance to general corrosion, than the as-received one. However, during LSV measurements, at higher electrode potentials, sensitised stainless steel showed lower passive film stability, due to the metastable pits formation and transformation in the stable pits.",30.6,7.339869281045751,0.7058823529411765,0.6405228758169934,0.06535947712418301,0.006535947712418301,3.3548387096774195,2024,3.875
https://doi.org/10.1080/1478422x.2020.1721945,Effect of thiosulphate/H <sub>2</sub> S on crevice corrosion behaviour of P110 carbon steel in CO <sub>2</sub> -saturated solution,2020,12,False,article,Corrosion Engineering Science and Technology The International Journal of Corrosion Processes and Corrosion Control,"The effect of thiosulphate/H2S on crevice corrosion behaviour of P110 carbon steel in the CO2-saturated 3.5 wt% NaCl solution was investigated. The results showed that crevice corrosion of P110 steel could not occur in the CO2-saturated solution, likely due to the inhibition of both anodic and cathodic reactions inside crevice. Further, the structure of corrosion product film along the crevice wall is influenced by the concentration of thiosulphate. Increasing the concentration of thiosulphate to 10−2 mol L−1 promotes the formation of fine flake-like mackinawite outside crevice. In addition, crevice corrosion of P110 steel in the CO2-saturated solution is promoted by increasing the concentration of thiosulphate. This is because the dense and fine mackinawite film on the steel surface has a better protectiveness and could enhance cathodic reaction rate outside crevice.",18.571428571428573,6.653846153846154,0.6230769230769231,0.5538461538461539,0.03076923076923077,0.023076923076923078,0.9484536082474226,2020,12.652173913043478
https://doi.org/10.1080/1478422x.2020.1735715,An overview of cathodic protection criteria for steel in atmospherically exposed concrete,2020,12,False,article,Corrosion Engineering Science and Technology The International Journal of Corrosion Processes and Corrosion Control,This review discusses the origins and development of the criteria for the control of corrosion by cathodic protection of steel embedded in atmospherically exposed concrete. It considers the underlying theory of cathodic protection and the laboratory and field data that support the criteria. The conclusions and recommendations discuss gaps in our present knowledge and how they might be addressed.,19.666666666666668,6.694915254237288,0.5254237288135594,0.711864406779661,0.05084745762711865,0.05084745762711865,0.9484536082474226,2020,12.652173913043478
https://doi.org/10.1080/1478422x.2020.1747759,Experimental investigation on optimal anodising parameters of nanopore preparation process on the stainless steel surface,2020,12,False,article,Corrosion Engineering Science and Technology The International Journal of Corrosion Processes and Corrosion Control,"The optimisation process of the orthogonal experiment was designed by Taguchi experiment. Nanopores structure was prepared on the surface of stainless steel by anodic oxidation in the nitric acid solution containing sodium chloride and thiourea, and the nanopores were expanded in the solution containing sodium chloride, hydrochloric acid and sulfuric acid. The range and variance analysis results demonstrated that when the anodising process parameters were nitric acid concentration 90 mL L−1, thiourea concentration 3.5 g L−1, sodium chloride concentration 20 g L−1, oxidation time 120 s, oxidation voltage 5.0 V, and expanding time 50 s, a nanopore structure with an average porosity of 36.75% was prepared stably on the surface of stainless steel. Using the bonding strength of polymer–metal assembly as a testing index, the stably and repeatability of the optimal process parameters were verified by injection moulding and tensile tests.",20.142857142857142,6.574468085106383,0.7304964539007093,0.574468085106383,0.014184397163120567,0.0,0.9484536082474226,2020,12.652173913043478
https://doi.org/10.1080/1478422x.2021.1976086,Phosphate loaded layered double hydroxides for active corrosion protection of carbon steel,2021,12,False,article,Corrosion Engineering Science and Technology The International Journal of Corrosion Processes and Corrosion Control,"Layered double hydroxides (LDHs) can serve as corrosion inhibitor reservoirs. In the present work, hydrotalcite-like LDHs were synthesized and employed as host matrixes for the release of phosphate. The morphological and structural properties of the as-prepared LDH-PO4 were characterised by scanning electron microscopy (SEM), X-ray diffraction (XRD) and Fourier transform infrared spectroscopy (FT-IR). The PO43- adsorption uptake was successfully confirmed by the XRD results. The corrosion resistance of the coating with LDH-PO4 was investigated by electrochemical impedance spectroscopy (EIS), which was approximately 1 order of magnitude higher than that of the blank coating after immersion for 168 h. Results of the scanning Kelvin probe technique revealed that the potential of LDH-PO4 coating was higher and smoother than that of the blank coating after exposure to 0.5 M NaCl solution. This effect is attributed to the release of PO43− that forms a phosphate protective film in the scratched region.",18.5,6.695945945945946,0.6554054054054054,0.6824324324324325,0.02702702702702703,0.02702702702702703,1.6310679611650487,2021,7.357142857142857
https://doi.org/10.1080/1478422x.2021.1994107,The influence of mechanical grinding on the microstructure and corrosion behaviour of A356 aluminium alloys,2021,12,True,article,Corrosion Engineering Science and Technology The International Journal of Corrosion Processes and Corrosion Control,"In the automotive industry, mechanical grinding is employed at finishing line rectification to remove defects left over from upstream, which may also result in microstructure modification within the near-surface region of the work piece and, consequently, affects its corrosion performance. The present work investigates the influence of mechanical grinding on the microstructure modification and corrosion behaviour of Al–Si–Mg (A356) alloy castings in order to advance the understanding of potential corrosion issues. It is found that a near-surface deformed layer with a maximum thickness of 3 μm, characterised by ultrafine equiaxed grains of 50–150 nm diameter, is introduced by the grinding process on α-aluminium matrix. The near-surface deformed layer has a significant impact on the corrosion behaviour of the alloy; specifically, preferential dissolution of the near-surface deformed layer occurs when exposed to NaCl solution, together with trenching of the aluminium matrix around the eutectic silicon particles.",36.25,6.944827586206896,0.6482758620689655,0.6482758620689655,0.034482758620689655,0.034482758620689655,1.6310679611650487,2021,7.357142857142857
https://doi.org/10.1080/1478422x.2022.2096322,Localised aqueous corrosion of electroless nickel immersion gold-coated copper,2022,12,True,article,Corrosion Engineering Science and Technology The International Journal of Corrosion Processes and Corrosion Control,"Electroless nickel (Ni) immersion gold (Au), commonly referred to by the acronym ENIG, is the most common protective coating applied on the exposed copper (Cu) traces of printed circuit boards (PCBs). In this work, we elucidate the local corrosion mechanism of the ENIG-Cu system by applying microscopic, surface analysis and electrochemical techniques with high spatial resolution to provide a comprehensive understanding of the complex local corrosion mechanism of the ENIG-Cu system. The corrosion initiation is highly localised and associated with pores or micro-defects in the Au layer. The corrosion initiates by the dissolution of the underlying Ni layer, being less noble than Au. The dissolution propagates in lateral and perpendicular directions relative to the surface in an elliptical fashion. With time, the direction of corrosion propagation changes to a predominantly lateral attack of the Ni layer. The corrosion process is governed by the cathode/anode ratio of the Au/Ni galvanic couple.",21.428571428571427,6.593333333333334,0.64,0.6266666666666667,0.05333333333333334,0.02,1.5304990757855823,2022,7.840579710144928
https://doi.org/10.1080/1478422x.2022.2148855,Corrosion behaviours of Ni-Mo-Cr alloy and 316 stainless steel in molten NaCl-KCl-AlCl <sub>3</sub> salts at high temperature,2022,12,False,article,Corrosion Engineering Science and Technology The International Journal of Corrosion Processes and Corrosion Control,"The corrosion behaviours of Ni-Mo-Cr alloy and 316 stainless steel samples after immersing in NaCl-KCl-AlCl3 salt at 400.0°C for 168 h were investigated. The surface of Ni-Mo-Cr alloy basically kept its pre-corrosion morphology, with only a few corrosion pits. While NaCl-KCl-AlCl3 salt had stronger corrosivity to 316SS. After corrosion, the grain boundary of the surface of 316SS alloy was clearly visible, and the Fe and Cr atoms on the surface of 316SS were selectively corroded, leaving a Ni- rich layer of about 6.5 µm on the outmost surface of 316SS. At the temperature of 400.0°C, the corrosion resistance of Ni-Mo-Cr alloy to molten NaCl-KCl-AlCl3 salt was better than that of 316SS.",13.875,5.990990990990991,0.6306306306306306,0.6216216216216216,0.04504504504504504,0.05405405405405406,1.5304990757855823,2022,7.840579710144928
https://doi.org/10.1080/1478422x.2016.1278513,Study on the corrosion behaviours of API X65 steel in wet gas environment containing CO <sub>2</sub>,2017,11,False,article,Corrosion Engineering Science and Technology The International Journal of Corrosion Processes and Corrosion Control,"An impingement jet system was used to study the corrosion of API X65 steel in a wet CO2-containing environment via electrochemical tests, surface analysis technique and computational fluid dynamics simulation. The corrosion rate decreased in the wet environment compared to that in the bulk solution. When under flow condition, corrosion rate increased with the flowing velocity, especially when above the critical flowing velocity. Continuous electrolyte film was formed and electrochemical reaction started to occur in about 70% RH, and the critical RH appeared at 70–80%, above which pit size and amount remarkably increased with flow velocity.",24.0,6.614583333333333,0.6770833333333334,0.6875,0.052083333333333336,0.03125,0.6688809402146143,2017,16.445378151260503
https://doi.org/10.1080/1478422x.2019.1654218,Corrosion behaviour of low-cost Ti–4.5Al– <i>x</i> V– <i>y</i> Fe alloys in sodium chloride and sulphuric acid solutions,2019,11,False,article,Corrosion Engineering Science and Technology The International Journal of Corrosion Processes and Corrosion Control,"The electrochemical behaviour of low-cost α+β Ti–4.5Al–xV–yFe (where x + y = 4; x = 1–3; and y = 1–3) alloys and commercial Ti–6Al–4V alloy was compared in sodium chloride and sulphuric acid solutions. The low-cost alloys were developed by partial substitution of vanadium with iron and the reduction in aluminium content from 6 to 4.5 wt-%. The influence of iron addition and reduction in aluminium content on the corrosion performance of the experimental alloys was assessed via open circuit potential, potentiodynamic polarisation measurements and scanning electron microscopy. The results show that partial replacement of vanadium with up to 3 wt-% iron and the reduction in aluminium content yielded superior corrosion resistance in some of the low-cost alloys when compared with the commercial Ti–6Al–4V alloy. The Ti–4.5Al–1V–3Fe experimental alloy could serve as an alternative low-cost alloy to commercial Ti–6Al–4V alloy in a number of land-based applications such as marine, chemical and petrochemical industries.",19.125,6.568627450980392,0.673202614379085,0.5947712418300654,0.032679738562091505,0.0196078431372549,0.6868592730661696,2019,16.01492537313433
https://doi.org/10.1080/1478422x.2021.1992132,Comparing the corrosion behaviour of AA2050 and AA7050 aluminium alloys by scanning vibrating electrode and scanning ion-selective electrode techniques,2021,11,False,article,Corrosion Engineering Science and Technology The International Journal of Corrosion Processes and Corrosion Control,"The susceptibility to localised corrosion of the high strength alloys, AA2050-T84 and AA7050-T7451, used in the aerospace industry, was investigated in this study by localised electrochemical techniques, specifically, scanning vibrating electrode technique (SVET) and scanning ion-selective electrode technique (SIET), in 0.005 mol L−1 NaCl solution. The study was initially carried out using both alloys individually and then, coupling the two alloys and evaluating the effect of galvanic coupling between them. The results revealed that the AA2050-T84, being nobler than the AA7050-T7451, presented higher corrosion current density values when tested in isolation and the depth of corrosion penetration was significantly deeper in the AA2050-T84 alloy than in the AA7050-T7451. However, galvanic coupling of the two alloys resulted in cathodic protection of the AA2050-T84 alloy and a reduction in corrosion current densities on both alloys.",26.6,6.917293233082707,0.631578947368421,0.6090225563909775,0.06766917293233082,0.007518796992481203,1.4951456310679612,2021,7.357142857142857
https://doi.org/10.1080/1478422x.2022.2028345,Effect of ultrasonic impact treatment on corrosion fatigue performance of friction stir welded 2024-T4 aluminum alloy,2022,11,False,article,Corrosion Engineering Science and Technology The International Journal of Corrosion Processes and Corrosion Control,"Friction stir weld joints of 2024-T4 are strengthened by ultrasonic impact treatment (UIT). After ultrasonic impact treatment, the grains on the surface of the sample are refined to form a dense deformation layer, and residual compressive stress is applied on the surface of the sample. The corrosion rate and mass-loss rate of the UIT sample are significantly lower than those of the non-UIT sample, and uniform corrosion is exhibited. The average life of the UIT samples in the air is 1.74 times that of the non-UIT samples; meanwhile, the average life of the UIT samples in 3.5% NaCl solution is twice that of the non-UIT samples. The crack sources of the UIT sample in the air shift from the surface to the subsurface below the strengthening layer, whereas those of the sample in the 3.5% NaCl solution are located in the corroded area on the surface of the sample.",18.625,5.697986577181208,0.5906040268456376,0.48322147651006714,0.026845637583892617,0.006711409395973154,1.4029574861367837,2022,7.840579710144928
https://doi.org/10.1080/1478422x.2022.2115436,Si segregation and relevant effect on the corrosion propagation in F/M steel exposed to liquid lead-bismuth eutectic,2022,11,False,article,Corrosion Engineering Science and Technology The International Journal of Corrosion Processes and Corrosion Control,"Clarification of the relationship between oxygen diffusion and microstructural evolution in liquid lead-bismuth eutectic (LBE) is of great importance for understanding and consequently tailoring the oxidation process. In the present study, a Si-modified ferritic martensitic steel was exposed to oxygen-saturated LBE at 500°C at various times and the interface between the internal oxidation zone and matrix was investigated. Microstructural characterisation reveals that grain boundaries and martensitic lath boundaries provide a fast pathway for oxygen diffusion, resulting in the high amount of oxidation products, as well as cracks. The internal stress caused by the formation of oxidation products along grain boundary results in the proliferation of dislocations, which subsequently play as the new diffusion channel for oxygen. The chemical analysis demonstrates that Si preferably concentrates along the dislocations in a form of Si-rich oxide, suggesting the oxidation of Si is prior to the Cr-rich oxide.",28.8,6.9375,0.6388888888888888,0.6111111111111112,0.034722222222222224,0.013888888888888888,1.4029574861367837,2022,7.840579710144928
https://doi.org/10.1177/1478422x241227829,Tafel slopes and exchange current densities of oxygen reduction and hydrogen evolution on steel,2024,11,True,article,Corrosion Engineering Science and Technology The International Journal of Corrosion Processes and Corrosion Control,"The prediction and prevention of steel corrosion in engineering applications rely on the accurate understanding of kinetic parameters, such as the Tafel slopes and exchange current densities. These parameters show a large spread in literature. We investigated the dependency of these kinetic parameters on the measurement methodology for stainless and carbon steels, in a controlled rotating disk electrode setup with a near-neutral (pH 7.5) buffer solution. Consistent results were found for hydrogen evolution on stainless steel, with Tafel slopes of −0.13 to −0.15 V/dec and exchange current densities around 0.01–0.02 A/m 2 . The studied oxygen reduction kinetics showed the largest dependency on the measurement methodology, especially the potentiodynamic scan direction. Supported by active light reflectance spectroscopy, the large observed variations were attributed to the influence of an oxide film, which may overshadow the oxygen reduction at small over-potentials. The obtained variation gives insight on the accuracy of documented and measured values.",12.666666666666666,6.875,0.6578947368421053,0.6973684210526315,0.06578947368421052,0.039473684210526314,2.838709677419355,2024,3.875
https://doi.org/10.1177/1478422x241277631,Corrosion behaviour of 110SS steel in hydrochloric acid and blended acid system at 200°C,2024,11,False,article,Corrosion Engineering Science and Technology The International Journal of Corrosion Processes and Corrosion Control,"The influence of organic acids (formic acid, acetic acid) on the corrosion behaviour of 110SS steel, a hydrogen sulphide corrosion resistant alloy steel, in hydrochloric (HCl) acid environments was studied. The corrosion rates of 110SS steels in HCl acid and blended acid were measured using the high-temperature and high-pressure corrosion tester. Scanning electron microscopy was utilised to observe the morphology of corrosion products on steel samples corroded by different acid systems, and the energy dispersive X-ray spectrometer was used to analyse the elemental composition of the corrosion products. The corrosion morphology was observed using a 3D laser scanner. The results indicated that the corrosion rate of 110SS steel in HCl acid at 200 °C was an exponential function of HCl concentration. Reducing the HCl concentration significantly decreased the corrosion rate of 110SS steel. Organic acids and corrosion inhibitors synergistically reduced the corrosion of 110SS steel in HCl acid. Adding 3 wt.% organic acid to the 15 wt.% HCl acid system further reduced the corrosion rate, with a more pronounced effect observed in the HCl–formic acid system compared to the HCl–acetic acid system. Organic acids chemically adsorbed onto the steel surface and decomposed to produce CO, which hindered the attack of hydrogen ions on the metal. The added corrosion inhibitor and intensifier Sb 2 O 3 resulted in the formation of a compact adsorption film on the steel surface, further inhibiting corrosion. The optimal mass ratio of HCl acid to organic acid was found to be 15% to 3%.",19.076923076923077,6.294354838709677,0.7096774193548387,0.49193548387096775,0.024193548387096774,0.012096774193548387,2.838709677419355,2024,3.875
https://doi.org/10.1080/1478422x.2020.1850401,<i>Myrtus communis</i> extract: a bio-controller for microbial corrosion induced by sulphate reducing bacteria,2020,10,False,article,Corrosion Engineering Science and Technology The International Journal of Corrosion Processes and Corrosion Control,"This study aimed to study the inhibitory effect of the Myrtus communis extract on the microbiologically influenced corrosion (MIC) induced by sulphate reducing bacterial (SRB) consortium in the cooling tower water. The SRB consortium was grown on the surface of the st37 steel and its effects on the surface corrosion were evaluated. The results of electrochemical measurements and microscopic observations revealed that the extract could significantly reduce the corrosion by inhibiting the SRB biofilm formation. The addition of the 0.781 mg ml−1 of the extract into the SRB medium led to a considerable reduction (about seven times) in the corrosion process of the st37 steel and kept it at an almost constant value. Based on Gas chromatography-mass spectrometry analysis, 2-Furancarboxaldehyde, 5-(hydroxymethyl) (42.396%) was the most abundant compound identified in the plant extract. The molecular identification has proved that most population of SRB consortium was related to Desulfovibrio vulgaris species.",18.625,6.724832214765101,0.6308724832214765,0.6711409395973155,0.03355704697986577,0.040268456375838924,0.7903780068728522,2020,12.652173913043478
https://doi.org/10.1080/1478422x.2022.2060788,A synergistic anti-corrosion effect of longan residue extract and sodium dodecylbenzenesulfonate composition on AZ91D magnesium alloy in NaCl solution,2022,10,False,article,Corrosion Engineering Science and Technology The International Journal of Corrosion Processes and Corrosion Control,"Addition of inhibitor is an efficient and feasible method to delay the corrosion of magnesium alloys. Longan residue extract (LRE) is a promising inhibitor with the sustainable and abundant advantages. However, the inhibition efficiency of LRE is only 80.01% in NaCl solution, which would not supply the efficient protection for the Mg alloys. The other inhibitor, sodium dodecylbenzenesulfonate (SDBS), is employed to refine the anti-corrosion performance. The anti-corrosion performance of hybrid inhibitor is investigated by electrochemical measurements, scanning electron microscopy (SEM), X-ray diffractometer (XRD), and atomic force microscopy (AFM). The inhibition efficiency can be remarkably increased to 92.15% due to the synergistic effects of LRE and SDBS. The anti-corrosion performance would be further increased to 95.67% if the Mg alloys are soaked in the solution including the hybrid inhibitors for 12 h. The present studies explore a new and efficient inhibitor for Mg alloys and afford a feasible strategy to utilise the agriculture waste.",14.0,6.714285714285714,0.6623376623376623,0.6168831168831169,0.01948051948051948,0.012987012987012988,1.2754158964879851,2022,7.840579710144928
https://doi.org/10.1080/1478422x.2022.2126084,"Effect of heat flux on metal corrosion in non-boiling media: testing system, heat transfer simulations, and corrosion study on Al alloy",2022,10,True,article,Corrosion Engineering Science and Technology The International Journal of Corrosion Processes and Corrosion Control,"A dual-circulation testing system was constructed to study the effect of heat flux density (q, −22.28 ∼ +22.54 kW m-2) on the corrosion of an Al–Cu–Mg–Mn alloy in 0.5 M H2SO4 at a constant metal surface temperature (50°C) under different controlling heat transfer states. Their heat transfer parameters were determined quantitatively by COMSOL simulation to keep them except q in constant, highlighting the influence of q on metal corrosion. Compared with the q = 0 condition, the positive heat flux (q > 0) improved the surface layer performance of the Al alloy to inhibit its anodic corrosion process, decreasing its corrosion current density (icorr) by 56% with increasing q to 22.54 kW m-2. While q < 0, the opposite effect occurred, increasing its icorr by 52% at q = −22.28 kW m-2. Heat flux also changed the corrosion reaction’s apparent effective activation energy (Ea) and pre-factor, and Ea played a dominating role in changing icorr.",15.5,5.935483870967742,0.7354838709677419,0.6580645161290323,0.03870967741935484,0.0064516129032258064,1.2754158964879851,2022,7.840579710144928
https://doi.org/10.1080/1478422x.2022.2149426,Corrosion behaviour of carbon steel in Beibu Gulf tidal zone,2022,10,False,article,Corrosion Engineering Science and Technology The International Journal of Corrosion Processes and Corrosion Control,"Corrosion behaviour of carbon steel (CS) exposed in the tidal zone of Beibu Gulf was investigated by experimental method. Q235 CS specimens were designed and exposed for 12 months. The corrosion mechanism of CS was characterised by scanning electron microscopy (SEM), energy dispersive spectroscopy (EDS) and X-Ray diffraction (XRD). Results show that the corrosion performance of CS can be verified by the formula D = atn. The corrosion products are mainly composed of α-FeOOH, γ-FeOOH, β-FeOOH, Fe3O4 and γ-Fe2O3. Significantly, Cl– is an intermediate in the corrosion process and promotes the formation of the characteristic product β-FeOOH.",16.166666666666668,6.463917525773196,0.7216494845360825,0.7422680412371134,0.030927835051546393,0.020618556701030927,1.2754158964879851,2022,7.840579710144928
https://doi.org/10.1080/1478422x.2023.2165634,Enhanced corrosion protection of AZ31B magnesium alloy by MgAl-LDHs composite coatings double-doped with imidazolium ionic liquid and sodium dodecylbenzenesulphonate,2023,10,False,article,Corrosion Engineering Science and Technology The International Journal of Corrosion Processes and Corrosion Control,"Herein, we prepare two types of MgAl-LDHs coatings single-doped by imidazolium ionic liquid 1-decyl-3-methylimidazolium bromide ([Demim]Br) or sodium dodecylbenzenesulphonate (SDBS) and double-doped by [Demim]Br and SDBS on AZ31B Mg alloy by using an in-situ hydrothermal treatment. Their surface morphology and corrosion resistance immersed in 3.5 wt-% NaCl solution are explored. Our results suggest that the double doping of [Demim]Br and SDBS will change the surface morphology of the coating and a uniform and dense film is observed in the double-doped MgAl-LDHs, which is denser than those of the two single-doped MgAl-LDHs coatings, thus providing a superior corrosion resistance. Such an improvement can be ascribed to the synergetic inhibition effect of [Demim]Br and SDBS against the corrosion of the Mg alloy substrate. More importantly, the charge transfer resistance of the sample coated with the double-doped MgAl-LDHs is still high after 3 d of immersion, benefiting from the excellent self-healing effect.",24.833333333333332,6.671140939597316,0.6174496644295302,0.6778523489932886,0.020134228187919462,0.020134228187919462,1.927272727272727,2023,5.188679245283019
https://doi.org/10.1080/1478422x.2023.2182457,Corrosion behaviour of bioinspired laminated Al matrix composite hybrid reinforced with B <sub>4</sub> C and graphene nanoplatelets,2023,10,False,article,Corrosion Engineering Science and Technology The International Journal of Corrosion Processes and Corrosion Control,"Electrochemical corrosion tests (2500 ppm H3BO3 and 3.5 wt-% NaCl + 2500 ppm H3BO3 solution), salt spray tests and associated microstructure analysis were conducted to investigate the corrosion behaviours of bioinspired Al-xB4C-1GNPs laminated composites. The low porosity, defects and tightly bonded interface contribute to the high corrosion resistance. The increase of B4C content increased the corrosion potential and decreased the corrosion current density. The Al-5B4C-1GNPs has the highest corrosion resistance in NaCl + H3BO3 solution, the corrosion rate is 0.00459 mm/a. The laminated composites have better corrosion resistance in X plane than that in Z plane. The GNPs can prevent the Al matrix underneath it from contacting with solution and O2. The laminated structure and orientation of GNPs can effectively change the corrosion pathway and prevent the corrosion crack propagating longitudinally into the composite.",14.88888888888889,6.798507462686567,0.7014925373134329,0.6417910447761194,0.08208955223880597,0.014925373134328358,1.927272727272727,2023,5.188679245283019
https://doi.org/10.1179/1478422x15z.000000000383,Alternative futures for corrosion and degradation research,2015,9,False,article,Corrosion Engineering Science and Technology The International Journal of Corrosion Processes and Corrosion Control,"""Alternative futures for corrosion and degradation research."" Corrosion Engineering, Science and Technology, 50(6), pp. 417–418",7.5,8.0,0.8,0.8666666666666667,0.13333333333333333,0.0,0.5715563506261181,2015,15.746478873239436
https://doi.org/10.1179/1743278215y.0000000015,Hot corrosion behaviour of Inconel 625 weldments in molten lithium salt,2015,9,False,article,Corrosion Engineering Science and Technology The International Journal of Corrosion Processes and Corrosion Control,"In this study, the hot corrosion behaviour of Inconel 625 weldments in a molten lithium salt (LiCl–1 wt-%Li2O) was investigated at 650°C. The hot corrosion behaviour was observed through measurements of the oxide morphology, attack depth and compositional changes of the weldment. The corrosion products of as received (W625) and post-weld heat treated specimens (W625H) under isothermal load were Li4MoO5 and NiFe2O4, while FeNi3, Li4MoO5 and NiFe2O4 were identified as the corrosion products of as received cyclic specimens under cyclic heat load. The difference in weight loss between W625 and W625H was negligible, whereas very low weight loss was observed in cyclic specimens (W625C).",26.0,6.509615384615385,0.6923076923076923,0.6153846153846154,0.057692307692307696,0.0,0.5715563506261181,2015,15.746478873239436
https://doi.org/10.1179/1743278215y.0000000004,Study on mechanical properties and hydrogen embrittlement susceptibility of 7075 aluminium alloy,2015,9,False,article,Corrosion Engineering Science and Technology The International Journal of Corrosion Processes and Corrosion Control,"The mechanical properties and hydrogen embrittlement susceptibility of 7075 aluminium alloy were studied by means of cathodic H permeation, hydrogen determinator, slow strain rate test (SSRT), energy dispersive X-ray spectroscopy (EDS) and scanning electron microscope (SEM). The results showed that both before and after hydrogen charging, the strength and other properties all have double peaks for the examined alloys, and it was of excellent performance such as high strength and low hydrogen enbrittlement susceptibility under the second aging peak. Mg segregated at grain boundary during aging process, and there may exist Mg–H interaction during the hydrogen charging process, which played a significant role in hydrogen embrittlement.",35.333333333333336,6.89622641509434,0.6415094339622641,0.7641509433962265,0.0660377358490566,0.018867924528301886,0.5715563506261181,2015,15.746478873239436
https://doi.org/10.1080/1478422x.2019.1669762,Effect of heat stable acids on corrosion and stress corrosion cracking initiation of 304 and 316 stainless steels in activated methyl diethanol amine (aMDEA) solution,2019,9,False,article,Corrosion Engineering Science and Technology The International Journal of Corrosion Processes and Corrosion Control,"This study investigates the effect of formic, acetic and oxalic acids as Heat Stable Acids at different concentrations in Activated Methyl Diethanol Amine (aMDEA) solution on corrosion and stress corrosion cracking (SCC) initiation of 304 and 316 austenitic stainless steels. In this regard, cyclic polarisation and U-bend tests were performed. Results showed that the presence of formic, acetic and oxalic acids as Heat Stable Acids in aMDEA solution at different concentrations facilitated local corrosion and crack initiation on 304 and 316 stainless steels. Corrosion rate and crack initiation susceptibility increased with increase in heat stable acid concentration. Also, it was observed that 304 stainless steel was more susceptible to crack initiation than 316 stainless steel in aMDEA solution in investigated environments. This is believed to be due to the less resistive passive layer formed on 304 stainless steel in investigated environments.",23.5,6.695035460992908,0.7092198581560284,0.5531914893617021,0.05673758865248227,0.014184397163120567,0.5619757688723206,2019,16.01492537313433
